,business_name,user_name,stars,weight
5483,Yard House,Adam,3,0
5484,Lotus of Siam,Alex,4,9
5486,The Cuppa,Jessy,4,1
5487,Beerhaus,Drew,3,0
5489,Lotus of Siam,Jessa,3,2
5490,Lotus of Siam,Aspen,4,1
5491,Stephano's Greek & Mediterranean Grill,Bill,5,2
5492,The Capital Grille,Paul,5,0
5493,The Capital Grille,Ngoc,5,5
5494,The Cuppa,Jacqueline,4,0
5495,Lotus of Siam,Nichole,4,6
5496,Esther's Kitchen,Cortney,4,17
5497,Lotus of Siam,Cindy,5,3
5498,Beerhaus,Victoria,3,0
5499,Panevino Italian Grille,Stacy,3,5
5500,Gilley's,Rich,5,3
5501,Good Fella Korean Bistro,Jenny,4,14
5502,Flock & Fowl,Meghan,5,8
5503,Lotus of Siam,Izzy,4,0
5504,Lotus of Siam,Christina,5,3
5505,Libertine Social,Rachel,5,2
5506,Pineapple Park,Jeannie,3,5
5507,Hooters,Lora,2,0
5508,Esther's Kitchen,Agnes,5,11
5510,Lotus of Siam,Alejandra,5,0
5511,Partage,Andy,5,3
5512,Ichabod's Lounge,Jennifer,5,8
5513,Tiki Di Amore,Tony,4,2
5514,Yummy Grill & Sushi,Karen,4,5
5515,Lotus of Siam,Shymone,5,1
5516,Beerhaus,Craig,4,1
5517,The Capital Grille,Ellen,5,38
5518,Yama Sushi,Jhordan,4,0
5519,Esther's Kitchen,Sarah,5,7
5520,Andre's Bistro & Bar,Marcos,5,0
5521,Esther's Kitchen,Vanessa,5,2
5522,The Cuppa,Ta'Brechi,5,3
5523,Esther's Kitchen,Judy,4,3
5524,Yama Sushi,Khoi,4,2
5525,Andre's Bistro & Bar,Cindy,4,3
5526,Esther's Kitchen,Kevin,2,0
5527,The Cuppa,Vicky,5,4
5528,Partage,Rolly,5,2
5529,Malena's Yogurt Plus,Arshad,1,542
5530,Mamma Olivia,Jacqueline,2,0
5531,Flock & Fowl,Aseem,5,1
5532,Lotus of Siam,Nkwachukwu,4,6
5533,Yama Sushi,Christine,2,0
5534,Yard House,Lisa,4,2
5535,Lotus of Siam,Jim,5,0
5536,Lotus of Siam,Kent,5,72
5537,Andre's Bistro & Bar,Lynn,4,0
5538,Distill - A Local Bar,Lisa,5,21
5539,Rick's Rollin Smoke BBQ & Tavern,Jessica,5,1
5540,Hokkaido Teppanyaki Steak House,Annemarie,5,7
5541,Izakaya Go,Jet,4,0
5542,Black Tap,Jenna,4,3
5543,Beerhaus,David,5,26
5544,Cheba Hut - Durango,Brooke,5,4
5545,Flock & Fowl,Genevieve,5,0
5546,Lotus of Siam,Hemang,5,6
5547,Black Tap,Angela,4,3
5548,Rick's Rollin Smoke BBQ & Tavern,Petra,3,2
5549,Black Tap,Ayesha,5,5
5550,Esther's Kitchen,Becky,4,5
5551,Izakaya Go,Arica,5,0
5552,Andre's Bistro & Bar,Bethany,4,19
5553,Panevino Italian Grille,Kylee,5,6
5554,Lotus of Siam,Diana,4,4
5555,Libertine Social,Alex,5,2
5556,BF Sushi,Andrew,2,4
5557,The Capital Grille,Rae,5,24
5558,Flock & Fowl,Rowest,4,0
5559,Gilley's,Stephannie,4,4
5560,Sierra Gold,Laura,5,0
5561,Hyde Bellagio,Melissa,2,8
5562,Tequila Taqueria,Teresa,5,0
5564,Swish,Annie,1,5
5565,Yama Sushi,Brandon,4,7
5566,Flock & Fowl,Ben,4,0
5568,Partage,Alice,4,1
5569,Lotus of Siam,Mel,5,5
5570,Black Tap,Kerensa,5,6
5571,Libertine Social,Yi,4,9
5572,Black Tap,Rowena,4,0
5573,Distill - A Local Bar,Erika,4,5
5574,Andre's Bistro & Bar,Mirit,3,2
5575,Aloha Kitchen & Bar,Vivien,4,10
5576,Prosecco Fresh Italian Kitchen,Derek,5,1
5577,Andre's Bistro & Bar,Judy,3,0
5578,Esther's Kitchen,Tiara,4,0
5579,Esther's Kitchen,Carina,5,4
5581,Prosecco Fresh Italian Kitchen,Marissa,5,7
5582,Gilley's,Joyce,2,2
5583,BF Sushi,Ruth,5,1
5584,Lotus of Siam,Brian,3,6
5585,Prosecco Fresh Italian Kitchen,Tamara,5,1
5586,Aloha Kitchen & Bar,Bacong,3,0
5587,McCall's Heartland Grill,Heather,3,6
5588,Libertine Social,Dev,5,3
5589,Libertine Social,Shasha,3,0
5591,Lotus of Siam,Scott,5,2
5592,Beerhaus,Heidi,4,5
5593,Hooters,Paula,5,3
5594,Black Tap,Miles,5,4
5595,Lotus of Siam,Cassandra,4,1
5596,Hyde Bellagio,Lene,2,24
5597,Village Pub & Grill,Curtis,5,0
5598,Izakaya Go,Katrina,5,5
5599,Village Pub & Grill,Ashley,3,3
5600,Yard House,Carly,2,5
5601,Yama Sushi,Lauren Ann,3,6
5602,PKWY Tavern Tivoli,Echo,3,5
5603,Esther's Kitchen,Stan,3,11
5604,Lotus of Siam,Kara,3,3
5605,Flock & Fowl,Niki,4,119
5606,Yard House,Kathryn,4,8
5607,Lotus of Siam,Enjella,4,19
5608,Pour Coffeehouse,Jacqueline,4,1
5609,Yummy Grill & Sushi,Ada,2,3
5610,Tiki Di Amore,Marci,3,0
5611,Black Tap,Solongo,5,13
5612,Libertine Social,Larry,5,4
5613,Partage,Dwayne,5,7
5614,Cheba Hut - Durango,Jeremy,5,0
5615,The Olive Mediterranean Grill,Jay,5,0
5616,Swish,Anna,4,0
5617,Tiki Di Amore,Jay,3,0
5618,Lotus of Siam,Richard,4,10
5619,Beerhaus,Jet,5,0
5620,Koi Restaurant,Ali,5,5
5621,Lotus of Siam,Majes,5,8
5622,Izakaya Go,Sam,5,9
5623,Yama Sushi,Annie,4,0
5624,Pineapple Park,Walter,4,2
5625,Flock & Fowl,Carrie,4,3
5626,Tequila Taqueria,Kareem,4,0
5628,Cheba Hut - Durango,Andrew,4,3
5629,Koi Restaurant,Aura,5,13
5630,Mamma Olivia,Johnny,1,9
5631,Gilley's,Dana,3,1
5632,Flock & Fowl,Derek,3,27
5633,The Olive Mediterranean Grill,Jasmine,5,2
5634,Flock & Fowl,Nadine,4,95
5635,PKWY Tavern Tivoli,Nichole,3,1
5636,BF Sushi,Mirit,1,2
5637,Prosecco Fresh Italian Kitchen,Cass,5,19
5638,Izakaya Go,Kathy,4,2
5639,Mamma Olivia,Lene,4,35
5640,Prosecco Fresh Italian Kitchen,Ngoc,5,5
5641,Good Fella Korean Bistro,Amber,5,8
5642,Partage,Philip,5,251
5643,Black Tap,Jonathan,4,20
5644,Gilley's,John,5,0
5645,Lotus of Siam,Allison,5,1
5646,Juice Press,Sara,5,1
5647,Yard House,Shert,4,0
5648,Lotus of Siam,Huy,4,6
5649,Panevino Italian Grille,Izanami,5,10
5650,Smooth Eats,Hector,2,1
5651,Black Tap,Carmen,4,3
5652,Elation Pool,Hon,5,24
5653,Yama Sushi,Rita,4,2
5654,Black Tap,Lauren,5,15
5655,Yard House,Alicia,5,0
5656,Tequila Taqueria,Jacqueline,4,0
5657,Yard House,Jennifer,4,31
5658,PKWY Tavern Tivoli,Emily,4,5
5659,Beerhaus,Will,5,0
5660,Black Tap,Bhavisha,2,1
5661,Black Tap,Christiana,2,4
5662,Lotus of Siam,Janet,5,5
5663,Flock & Fowl,Ashley,2,6
5664,Black Tap,Diana,4,1
5665,Lotus of Siam,Philip,4,1
5666,Eclipse Theaters,Jennifer,3,9
5667,The Cuppa,Jessica,5,2
5668,Black Tap,Sam,5,1
5669,Black Tap,Morgan,3,0
5670,Lotus of Siam,Kirk,4,10
5671,Lotus of Siam,Izanami,4,9
5672,Distill - A Local Bar,Nadav,5,1
5673,Good Fella Korean Bistro,Daniel Dong-Kyu,5,26
5674,Lotus of Siam,Jay,5,11
5675,Lotus of Siam,Jonelle,3,3
5676,Tiki Di Amore,Michelle,4,7
5677,Libertine Social,Tatiana,5,0
5678,Lotus of Siam,Bacong,3,1
5679,Lotus of Siam,Charles,5,1
5680,Tropical Smoothie Cafe,Arlyn,4,0
5681,Flock & Fowl,Norm,4,33
5682,Lotus of Siam,Kurtis,5,4
5683,Aloha Kitchen & Bar,Cortney,5,8
5684,Chili's,Breanna,4,0
5685,Hyde Bellagio,Kristin,3,3
5686,BF Sushi,Jessie,4,16
5687,The Charcoal Room,Joeisha,5,0
5688,Lotus of Siam,Winston,5,0
5689,Pour Coffeehouse,Matthew,4,4
5690,Partage,David,4,48
5691,Aloha Kitchen & Bar,Alexa-Ferl,4,0
5692,Esther's Kitchen,Jennifer,5,7
5693,Lotus of Siam,Steffi,4,2
5694,Gilley's,Scott,3,0
5695,Black Tap,Desa,4,4
5696,Tropical Smoothie Cafe,Ry,1,0
5697,Libertine Social,Peaches,4,0
5698,Black Tap,Amanda,3,0
5699,Izakaya Go,Simon,5,1
5700,Koi Restaurant,Kel,4,0
5701,BF Sushi,Annemarie,3,7
5702,Lotus of Siam,Michael,4,13
5703,Eclipse Theaters,Mel,3,50
5704,Black Tap,Brad,4,1
5705,Beerhaus,Michelle,5,7
5706,Yard House,Abby,4,5
5707,Beerhaus,Alexander,3,3
5708,Flock & Fowl,Daniel,4,75
5709,Distill - A Local Bar,Jenni,5,2
5710,Juice Press,Dawn,4,4
5711,Partage,Rod,5,112
5712,The Olive Mediterranean Grill,Bryan,2,6
5713,Black Tap,Marina,4,2
5714,Mamma Olivia,Zara-Maria,3,41
5715,Lotus of Siam,Maninderpal,5,0
5716,Flock & Fowl,Brad,4,0
5717,Gilley's,Amy,3,0
5718,Lotus of Siam,Shar,3,5
5719,Lotus of Siam,Gary FX,5,8
5720,The Capital Grille,Mike,4,1
5721,Pour Coffeehouse,Neil,4,3
5722,Esther's Kitchen,Kelly,5,6
5723,Esther's Kitchen,Yao,5,1
5724,Libertine Social,Michael,5,224
5725,Yama Sushi,Cecille,5,3
5726,Flock & Fowl,Rod,4,85
5727,Tiki Di Amore,Emily,5,10
5728,Foundation Room,Hutch,1,8
5729,Esther's Kitchen,Mary,5,40
5730,HEXX kitchen + bar,Monica,5,10
5731,HEXX kitchen + bar,Annie,4,0
5732,Grape Vine Cafe,Patrick,4,0
5733,Weera Thai,Danbee,5,3
5734,Herbs & Rye,Patrick,5,0
5735,Sushi Mon,Jeff,4,0
5736,Oyster Bar,Amber,4,1
5738,Curry Hut,Cathy,3,2
5739,Bachi Burger,Susan,5,20
5740,Spaghetty Western,Dakota,5,0
5741,Weera Thai,Chalita,2,0
5742,Hussong's Cantina Boca Park,Kylee,5,1
5743,Joes Seafood Prime Steak & Stone Crab,Jin,5,0
5744,TAO Asian Bistro,Kristi,3,1
5745,HEXX kitchen + bar,Alexandra,3,0
5746,H2O Sushi & Izakaya,Tiara,5,2
5747,Kung Fu Tea,Vanessa,4,0
5748,Sushi Neko,Mary Ann,5,0
5749,Zuma Las Vegas,Mark,5,3
5750,HEXX kitchen + bar,Sarina,5,0
5751,Aces & Ales,Marcos,5,0
5752,Kung Fu Tea,Emily,5,0
5753,Sushi Neko,Gregory,5,0
5754,Joes Seafood Prime Steak & Stone Crab,Pete,5,4
5755,Joes Seafood Prime Steak & Stone Crab,Shirley,4,1
5756,PKWY Tavern Flamingo,Sarah,4,3
5757,Joes Seafood Prime Steak & Stone Crab,Melissa,4,4
5758,SkinnyFATS,Kimberly,5,2
5761,Slater's 50/50,Karl,4,4
5762,Twin Peaks,Nadav,2,1
5764,HEXX kitchen + bar,Becky,5,3
5767,Herbs & Rye,Lucas,3,3
5768,Gonzalez Y Gonzalez Restaurant,Long,4,0
5769,Topgolf,Alexandra,4,6
5770,Joes Seafood Prime Steak & Stone Crab,Zack,4,0
5771,Topgolf,Mark,1,1
5772,No Regrets Bar,Kimberly,5,5
5773,SkinnyFATS,Stacy,5,1
5774,Joes Seafood Prime Steak & Stone Crab,Casandra,5,0
5775,CUT by Wolfgang Puck,Brandon,5,7
5776,Sushi Neko,Steff,5,9
5777,Brio Tuscan Grille,Arlyn,5,0
5778,CUT by Wolfgang Puck,Paul,5,0
5779,Zuma Las Vegas,Ryan,3,0
5780,Bowlology,Bethany,5,0
5781,Curry Hut,Enoch,3,1
5782,Ramen-Ya,Peter,2,0
5783,Grape Vine Cafe,Patti,4,2
5784,Joes Seafood Prime Steak & Stone Crab,Ryan,4,10
5785,Johnny Vegas Grill,Marci,5,0
5787,CUT by Wolfgang Puck,Herman,3,2
5789,HEXX kitchen + bar,Margie,4,0
5790,HEXX kitchen + bar,Brittney,4,2
5791,Topgolf,Janis,5,0
5792,Topgolf,Brett,5,0
5793,SkinnyFATS,Breanna,3,1
5794,Slater's 50/50,Doriee,3,4
5795,Sushi Neko,Loreal,4,1
5796,Bandito Latin Kitchen & Cantina,David,4,1
5797,Bomas Bar & Grill,Brian,3,3
5798,El Segundo Sol,Diana,5,0
5799,El Segundo Sol,Jasmine,3,4
5801,Bachi Burger,Jessica,2,5
5802,The Angry Butcher,Ronald,5,1
5803,HEXX kitchen + bar,Adrienne,5,0
5804,Slater's 50/50,Cecille,5,4
5805,CUT by Wolfgang Puck,Georgette,5,7
5806,Topgolf,Vanessa,3,7
5807,Ramen-Ya,Isabel,5,1
5809,SG Bar,Levon,4,2
5810,Kung Fu Tea,Lucy,5,1
5811,Brio Tuscan Grille,Jennifer,4,5
5812,Joes Seafood Prime Steak & Stone Crab,Mike,5,0
5813,Bahama Breeze,Brad,4,1
5815,Zuma Las Vegas,Jamie,4,16
5816,Double Helix Wine & Whiskey Lounge,Amanda,5,1
5817,Weera Thai,Gwen,4,0
5818,Topgolf,Gina,5,3
5819,Curry Hut,Anita,3,3
5820,Weera Thai,Chan,5,0
5821,Joes Seafood Prime Steak & Stone Crab,Athena,5,1
5822,Twin Peaks,Justine,4,0
5823,Bachi Burger,Paul,4,2
5826,Sushi Neko,Jill,5,2
5827,"Ninja Teriyaki, Sushi & Noodle",Vanessa,3,0
5828,DW Bistro,Levon,5,0
5829,HEXX kitchen + bar,Katie,2,4
5831,El Segundo Sol,Michelle,4,0
5833,Easy Life Boba Tea,Myron,5,1
5834,Paradise Buffet & Cafe Restaurant,Victoria,2,0
5835,Paradise Buffet & Cafe Restaurant,Danny,3,0
5836,Curry Hut,Michelle,5,3
5837,Slater's 50/50,Lauren,5,0
5838,Zen Kitchen,Jessica,5,6
5839,Weera Thai,Alex,5,1
5840,Double Helix Wine & Whiskey Lounge,Maruko,4,20
5841,Kung Fu Tea,Alex,4,0
5842,DW Bistro,Steve,5,2
5843,Petrossian Bar,Cindy,4,1
5844,Sushi 21,Olivia,3,3
5845,CUT by Wolfgang Puck,Tim,5,0
5846,H2O Sushi & Izakaya,Stephanie,5,1
5847,Topgolf,Steven,4,0
5848,Curry Hut,Joeisha,4,1
5849,El Segundo Sol,Emily,1,0
5850,Curry Hut,Marlon,4,122
5852,Easy Life Boba Tea,Jen,3,0
5854,Topgolf,Livi,5,3
5855,Divine Cafe at the Springs Preserve,Lia,5,6
5856,HEXX kitchen + bar,Geri,3,0
5857,HEXX kitchen + bar,Erica,3,0
5858,Topgolf,Andreina,4,0
5860,Curry Hut,Kevin,4,10
5861,Yoshi Burritos,Paul,4,0
5862,Spaghetty Western,Angelica,5,3
5864,Topgolf,Dan,4,0
5865,Bachi Burger,Kelly,4,3
5866,Topgolf,Jacqueline,5,5
5867,Joes Seafood Prime Steak & Stone Crab,Monica,4,10
5869,Grape Vine Cafe,Amber,5,4
5870,Joes Seafood Prime Steak & Stone Crab,Joe,4,0
5871,Kung Fu Tea,Malu,5,1
5872,Topgolf,Corabelle,4,34
5873,Zuma Las Vegas,Ana Maria,2,0
5874,Herbs & Rye,Janice,5,3
5876,H2O Sushi & Izakaya,Dee-Ana,3,0
5877,Double Helix Wine & Whiskey Lounge,Jackson,3,2
5878,HEXX kitchen + bar,Lexi,2,3
5879,Sushi Neko,Jay,1,1
5880,Topgolf,Danny,5,0
5881,CUT by Wolfgang Puck,Rachel,5,13
5882,To See Roll,Cortney,5,11
5883,Brio Tuscan Grille,Alex,4,4
5884,Bachi Burger,Delisa,5,7
5886,Ramen-Ya,Dimple,4,1
5887,Umami,Ashley,5,2
5888,Kung Fu Tea,Priscilla,4,24
5889,Joes Seafood Prime Steak & Stone Crab,Wendy,4,0
5891,Yoshi Burritos,Courtney,4,3
5892,Hussong's Cantina Boca Park,Adam,5,0
5893,Topgolf,Christine,4,28
5894,HEXX kitchen + bar,Emily,4,1
5895,FIX,Oliver,5,0
5896,Topgolf,Diana,5,1
5897,Sushi Neko,Justin,5,0
5898,Green Leaf's & Bananas,Lynette,4,3
5899,H2O Sushi & Izakaya,Donovan,5,0
5900,Bahama Breeze,Lovey,5,5
5901,Sushi Neko,Ngoc,5,6
5902,Grape Vine Cafe,Zachary,4,2
5903,Zen Kitchen,Maggie,4,4
5904,El Segundo Sol,Nancy,5,1
5905,TAO Asian Bistro,David,5,3
5906,Umami,Diana,2,0
5907,Ramen-Ya,Ademola,4,2
5908,Topgolf,Stephannie,5,3
5909,Oyster Bar,Robert,4,16
5910,TGI Fridays,Sharon,4,0
5911,PKWY Tavern Flamingo,Denise,5,3
5912,TAO Asian Bistro,Malisa,5,3
5914,Joes Seafood Prime Steak & Stone Crab,Katie,3,2
5915,Topgolf,Melissa,4,1
5916,HEXX kitchen + bar,Gloria,4,4
5918,HEXX kitchen + bar,Brooke,5,3
5919,Topgolf,Lauren,4,12
5920,Twin Peaks,Lizzy,1,0
5921,HEXX kitchen + bar,Brindy,2,1
5922,HEXX kitchen + bar,Brittany,4,3
5923,Prime Rib Loft,Keith,5,0
5924,El Segundo Sol,Sandy,3,27
5925,Umami,Prescott,4,0
5926,HEXX kitchen + bar,Tyler,2,5
5928,Kung Fu Tea,Monica,5,0
5930,Ramen-Ya,Hunter,3,0
5931,Mizuya,Kevin,2,0
5932,Sushi 21,Leynna,3,0
5933,Slice of Vegas,Minky,4,1
5934,Sushi Way,Yulia,5,0
5935,Easy Life Boba Tea,John,3,0
5936,Go Vegan Cafe,Christina,4,7
5937,HEXX kitchen + bar,Shannon,4,1
5938,SkinnyFATS,Tiffiny,4,1
5939,To See Roll,Jose,5,0
5940,Go Vegan Cafe,Bree,4,10
5941,McFadden's Restaurant and Saloon,Doriee,2,0
5942,Sushi Mon,Niki,5,1
5943,Daisho Sushi,Chan,4,2
5944,TGI Fridays,Karl,2,3
5945,Benny's Smokin BBQ and Brews,Tony,4,0
5946,Joes Seafood Prime Steak & Stone Crab,Roni,5,0
5947,Applebee's Grill + Bar,Bill,4,1
5948,Hussong's Cantina Boca Park,Abby,4,2
5949,SkinnyFATS,Tessa,5,0
5950,HEXX kitchen + bar,MarVy,3,47
5951,Mickie Finnz,Heather,2,13
5952,Topgolf,Kevin,3,2
5953,Mickie Finnz,Kirsten,5,0
5954,Topgolf,Beverly,5,1
5956,Slater's 50/50,Chris,4,16
5957,SkinnyFATS,Kaci,5,0
5958,Bachi Burger,Winchelle,1,4
5959,TAO Asian Bistro,Nikki,4,1
5960,Herbs & Rye,Andrew,5,0
5961,Aces & Ales,Christina,3,2
5962,Zuma Las Vegas,Frank,3,105
5963,Buffalo Wild Wings,Jennifer,4,53
5964,Zuma Las Vegas,Jason,5,1
5965,Bahama Breeze,Tiara,5,1
5966,Tail and Fin,Tu Anh,1,3
5967,TAO Asian Bistro,Karen,5,1
5968,Paymon's Mediterranean Cafe & Lounge,Joel,5,4
5969,Brio Tuscan Grille,Lisa,3,0
5970,Bowlology,Hector,4,5
5971,Joes Seafood Prime Steak & Stone Crab,Regina,4,0
5972,Bandito Latin Kitchen & Cantina,Peter,2,4
5973,Mizuya,Ashleigh,5,0
5974,Joes Seafood Prime Steak & Stone Crab,German,4,12
5975,CUT by Wolfgang Puck,Yvonne,3,0
5976,Slater's 50/50,Kevin,3,2
5977,Bachi Burger,Ashley,5,1
5979,Tail and Fin,Keisha,1,0
5980,Zenshin Asian Restaurant,Poco,3,27
5981,Joes Seafood Prime Steak & Stone Crab,Krista,3,2
5982,Kung Fu Tea,Andrew,4,0
5983,Umami,Tom,4,0
5984,Zuma Las Vegas,Suki,5,87
5985,Zuma Las Vegas,Kenny,3,0
5986,Bandito Latin Kitchen & Cantina,Joanne,5,1
5987,HEXX kitchen + bar,Sean,5,1
5988,Petrossian Bar,Anna,5,1
5989,Double Helix Wine & Whiskey Lounge,Melonie,2,0
5990,Oyster Bar,Kathy,5,3
5991,Sushi Neko,Sharon,5,0
5992,Zuma Las Vegas,Justin,5,2
5993,Brooksy's Bar & Grill,Annemarie,4,0
5994,H2O Sushi & Izakaya,Troi,3,0
5995,Gonzalez Y Gonzalez Restaurant,Belinda,5,3
5996,Pub 365,Stefany,3,50
5997,Oyster Bar,Christine,5,53
5999,Brio Tuscan Grille,Lore,5,0
6000,HEXX kitchen + bar,Bradd,4,7
6001,Zuma Las Vegas,Allison,5,10
6002,HEXX kitchen + bar,Tammy,5,0
6003,Zen Kitchen,Lauren,2,0
6004,HEXX kitchen + bar,Debbie,4,4
6005,Daisho Sushi,Jefferson,5,0
6006,HEXX kitchen + bar,Mimi,3,4
6007,Topgolf,Casey,5,4
6008,Zuma Las Vegas,Leona,5,2
6009,Zuma Las Vegas,Jill-ann,3,0
6010,Slice of Vegas,Michael,3,18
6011,Bachi Burger,Chan,5,2
6012,Oyster Bar,Destinie,5,11
6014,Herbs & Rye,Tawni,5,0
6015,Chin Chin,Monique,3,2
6016,Brooksy's Bar & Grill,Walt,3,5
6017,TAO Asian Bistro,Raakesh,4,0
6018,Topgolf,Lowey,5,3
6019,Zuma Las Vegas,Anna,4,3
6020,Sushi Neko,Courtney,5,0
6021,Slater's 50/50,Kari,5,8
6023,Topgolf,Brookelynn,4,1
6024,Bachi Burger,Mikaela,3,0
6025,Bandito Latin Kitchen & Cantina,Marcos,3,2
6027,Double Helix Wine & Whiskey Lounge,Mirit,3,0
6028,H2O Sushi & Izakaya,Jamie,3,15
6029,FIX,Rob,5,1
6030,Sushi 21,Kim,5,0
6031,Weera Thai,Felicia,5,0
6032,Sushi Way,Joyce,4,202
6035,Zuma Las Vegas,Joe,5,0
6036,Mickie Finnz,Chuck,4,0
6037,No Regrets Bar,Kristen,4,0
6038,HEXX kitchen + bar,Katrina,4,4
6039,Sushi Neko,Tony,4,0
6040,Joes Seafood Prime Steak & Stone Crab,Michelle,5,0
6041,Paradise Buffet & Cafe Restaurant,Clay,4,6
6042,Topgolf,Juliana,4,0
6043,Sushi Neko,Tiara,3,0
6044,Joes Seafood Prime Steak & Stone Crab,Dawnielle,4,5
6045,Kung Fu Tea,Dennis,5,0
6046,CUT by Wolfgang Puck,A. Leona,5,0
6047,TAO Asian Bistro,Dennise,5,16
6048,Bandito Latin Kitchen & Cantina,Susan,4,125
6049,Go Vegan Cafe,April,5,0
6050,Weera Thai,Shandelle,3,1
6051,Kung Fu Tea,Tiffany,5,0
6053,Joes Seafood Prime Steak & Stone Crab,Jessica,5,3
6054,Benny's Smokin BBQ and Brews,Ian,4,3
6055,Bowlology,Noesh,4,0
6056,El Segundo Sol,MJ,5,0
6057,Sushi Neko,Rachel,4,0
6058,Brooksy's Bar & Grill,Dave,4,4
6059,Petrossian Bar,Jodi,4,0
6060,Bahama Breeze,Sandy,4,9
6061,Carnaval Court Bar & Grill,Amy,5,2
6062,Slice of Vegas,Amanda,5,2
6063,Spaghetty Western,Willie,5,6
6066,Topgolf,Katie,5,1
6067,HEXX kitchen + bar,Kaci,2,0
6068,PKWY Tavern Flamingo,Melissa,3,6
6069,Topgolf,Tifany,4,0
6070,HEXX kitchen + bar,Marisa,3,0
6071,PT's,Lene,2,39
6072,Weera Thai,Tom,5,1
6073,Slice of Vegas,Alex,4,9
6074,HEXX kitchen + bar,Lisa,5,2
6075,Carnaval Court Bar & Grill,Courtney,5,6
6076,Zuma Las Vegas,Bryan,4,5
6077,Bahama Breeze,Jim,5,3
6078,Playa Papagayos,Eunice,5,10
6079,Brio Tuscan Grille,Madeline,4,0
6080,SkinnyFATS,John,5,4
6081,Go Vegan Cafe,Kristen,4,0
6082,Bandito Latin Kitchen & Cantina,Evan,5,1
6083,Paradise Buffet & Cafe Restaurant,Petra,4,0
6084,McFadden's Restaurant and Saloon,Brandon,2,1
6085,HEXX kitchen + bar,Alexa-Ferl,4,0
6086,Mickie Finnz,Nancy,5,10
6087,SkinnyFATS,Monique,5,0
6088,HEXX kitchen + bar,Dianna,5,6
6089,Sushi Neko,Kim,5,2
6090,Paradise Buffet & Cafe Restaurant,Travis,1,4
6091,Joes Seafood Prime Steak & Stone Crab,CiCi,4,0
6092,Topgolf,Karey,4,3
6093,Sushi Neko,Nicole,5,10
6094,Sushi Mon,Madya,4,0
6095,HEXX kitchen + bar,Alyssa,5,18
6096,Slice of Vegas,Lea,4,0
6097,SG Bar,Kyle,5,0
6098,Zenshin Asian Restaurant,Jennifer,5,0
6099,Ramen-Ya,Robyn,4,3
6100,Bachi Burger,Vijeta,5,1
6102,Bachi Burger,Renee,2,1
6103,Bandito Latin Kitchen & Cantina,Mel,4,3
6104,Oyster Bar,Regina,5,1
6105,SkinnyFATS,Denise,4,0
6106,Sushi Neko,Kristene,5,0
6108,TAO Asian Bistro,John,5,0
6109,HEXX kitchen + bar,Josh,4,0
6110,Daisho Sushi,Hannah,3,1
6111,Topgolf,Scott,4,5
6112,Double Helix Wine & Whiskey Lounge,Keturah,4,3
6113,Yoshi Burritos,Ashley,2,3
6114,Hussong's Cantina Boca Park,Marcos,3,0
6115,Slater's 50/50,Han,3,2
6116,Daisho Sushi,David,5,0
6117,Topgolf,Priya,5,8
6118,El Segundo Sol,Zachary,4,8
6119,TAO Asian Bistro,Daniel,5,0
6120,Oyster Bar,Melanie,4,2
6121,TAO Asian Bistro,Jonathan,5,0
6122,Sushi Neko,Kerry,4,0
6123,Zuma Las Vegas,Dominic,4,1
6124,Brio Tuscan Grille,Vanessa,4,3
6125,Sushi Neko,Donna,5,1
6126,HEXX kitchen + bar,Saleen,4,1
6127,Kung Fu Tea,Brian,5,7
6128,Joes Seafood Prime Steak & Stone Crab,Priscilla,4,9
6130,Slice of Vegas,Susan,5,71
6131,Umami,Amy,5,4
6132,Zuma Las Vegas,Ysabel,5,0
6133,TAO Asian Bistro,Susan,5,31
6134,HEXX kitchen + bar,Tatiana,4,6
6135,Kung Fu Tea,Henry V,3,2
6136,El Segundo Sol,Sara,3,1
6137,Bachi Burger,Philippe,4,2
6139,"Ninja Teriyaki, Sushi & Noodle",Ivan,4,1
6140,Bonsai Sushi Burrito,Sheri,5,0
6141,HEXX kitchen + bar,Krasti,3,4
6142,Bahama Breeze,Christine,5,2
6143,El Segundo Sol,Hector,5,0
6144,Bahama Breeze,Colton,3,0
6145,TAO Asian Bistro,Claire,5,0
6146,Chin Chin,Milton,3,0
6147,Bahama Breeze,Courtney,2,1
6148,Topgolf,Jenna,4,0
6149,Paradise Buffet & Cafe Restaurant,Vida,4,2
6150,Bachi Burger,Phillip,5,0
6151,Weera Thai,Julie,4,1
6152,Sushi Neko,Bailey,3,20
6153,DW Bistro,Naomi,5,4
6154,Brio Tuscan Grille,Nancie,3,0
6156,Ramen-Ya,Mike,2,38
6157,Twin Peaks,Saviz,5,0
6158,Sushi Neko,Levon,5,3
6159,El Segundo Sol,Melony,4,15
6160,H2O Sushi & Izakaya,Regina,4,2
6161,Brio Tuscan Grille,Thomas,2,4
6162,CUT by Wolfgang Puck,TD,5,2
6163,TAO Asian Bistro,Barbara,3,3
6164,Topgolf,Jet,5,0
6165,Herbs & Rye,Danette,5,4
6168,Bandito Latin Kitchen & Cantina,Christine,5,60
6169,Kung Fu Tea,Bao,5,1
6170,Topgolf,Peter,5,0
6171,Topgolf,Chris,5,2
6172,Oyster Bar,Wilson,5,9
6173,Paradise Buffet & Cafe Restaurant,Madya,3,0
6174,El Segundo Sol,James,3,0
6175,FIX,Paula,4,0
